Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Hsieh, H.-Y., Perfecto, I.","Trait-mediated indirect effects of phorid flies on ants",2012,"Psyche",,, 380474,"","",,4,10.1155/2012/380474,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84861070358&partnerID=40&md5=9fd1071ac31c14d35f59efaf39c2d798",Review,Scopus,2-s2.0-84861070358
"Fischer, J., Batáry, P., Bawa, K.S., Brussaard, L., Chappell, M.J., Clough, Y., Daily, G.C., Dorrough, J., Hartel, T., Jackson, L.E., Klein, A.M., Kremen, C., Kuemmerle, T., Lindenmayer, D.B., Mooney, H.A., Perfecto, I., Philpott, S.M., Tscharntke, T., Vandermeer, J., Wanger, T.C., Von Wehrden, H.","Conservation: Limits of land sparing",2011,"Science","334","6056",,"593","",,46,10.1126/science.334.6056.593-a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-80555157688&partnerID=40&md5=a1963e1b1204de605ec8fff9ad71e270",Letter,Scopus,2-s2.0-80555157688
"Perfecto, I., Vandermeer, J.","Discovery Dominance Tradeoff: The Case of Pheidole subarmata and Solenopsis geminata (Hymenoptera: Formicidae) in Neotropical Pastures",2011,"Environmental Entomology","40","5",,"999","1006",,6,10.1603/EN10190,"http://www.scopus.com/inward/record.url?eid=2-s2.0-80054104816&partnerID=40&md5=4ec9d2b8e6f53a19bf676faaab861832",Article,Scopus,2-s2.0-80054104816
"Goulart, F.F., Vandermeer, J., Perfecto, I., da Matta-Machado, R.P.","Frugivory by five bird species in agroforest home gardens of Pontal do Paranapanema, Brazil",2011,"Agroforestry Systems","82","3",,"239","246",,4,10.1007/s10457-011-9398-z,"http://www.scopus.com/inward/record.url?eid=2-s2.0-79958289382&partnerID=40&md5=9df715c073623044a2a9c521b415aef7",Article,Scopus,2-s2.0-79958289382
"Lin, B.B., Chappell, M.J., Vandermeer, J., Smith, G., Quintero, E., Bezner-Kerr, R., Griffith, D.M., Ketcham, S., Latta, S.C., Mcmichael, P., Mcguire, K.L., Nigh, R., Rocheleau, D., Soluri, J., Perfecto, I.","Effects of industrial agriculture on climate change and the mitigation potential of small-scale agro-ecological farms",2011,"CAB Reviews: Perspectives in Agriculture, Veterinary Science, Nutrition and Natural Resources","6",, 20,"1","18",,10,10.1079/PAVSNNR20116020,"http://www.scopus.com/inward/record.url?eid=2-s2.0-80052496089&partnerID=40&md5=df671f4d76592d6bc1a054f386089df8",Review,Scopus,2-s2.0-80052496089
"Tscharntke, T., Clough, Y., Bhagwat, S.A., Buchori, D., Faust, H., Hertel, D., Hölscher, D., Juhrbandt, J., Kessler, M., Perfecto, I., Scherber, C., Schroth, G., Veldkamp, E., Wanger, T.C.","Multifunctional shade-tree management in tropical agroforestry landscapes - A review",2011,"Journal of Applied Ecology","48","3",,"619","629",,93,10.1111/j.1365-2664.2010.01939.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-79955979974&partnerID=40&md5=9b09c47f72df7d3f7941b9eb1732d7a1",Review,Scopus,2-s2.0-79955979974
"Williams-Guillén, K., Perfecto, I.","Ensemble composition and activity levels of insectivorous bats in response to management intensification in coffee agroforestry systems",2011,"PLoS ONE","6","1", e16502,"","",,9,10.1371/journal.pone.0016502,"http://www.scopus.com/inward/record.url?eid=2-s2.0-79551550017&partnerID=40&md5=fc7f5f9614dc65bc8a0d31161be87ae7",Article,Scopus,2-s2.0-79551550017
"Williams-Guillén, K., Perfecto, I.","Effects of Agricultural Intensification on the Assemblage of Leaf-Nosed Bats (Phyllostomidae) in a Coffee Landscape in Chiapas, Mexico",2010,"Biotropica","42","5",,"605","613",,19,10.1111/j.1744-7429.2010.00626.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77956463482&partnerID=40&md5=b44595b6bf946832d14c8cff284395dc",Article,Scopus,2-s2.0-77956463482
"Vandermeer, J., Perfecto, I., Philpott, S.","Ecological complexity and pest control in organic coffee production: Uncovering an autonomous ecosystem service",2010,"BioScience","60","7",,"527","537",,59,10.1525/bio.2010.60.7.8,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77954571437&partnerID=40&md5=f2057582a16c4089a82d3b03554cf74e",Article,Scopus,2-s2.0-77954571437
"Vandermeer, J., Perfecto, I., Schellhorn, N.","Propagating sinks, ephemeral sources and percolating mosaics: Conservation in landscapes",2010,"Landscape Ecology","25","4",,"509","518",,15,10.1007/s10980-010-9449-2,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77952744844&partnerID=40&md5=484d1a95aab295fcac893fe83deea636",Article,Scopus,2-s2.0-77952744844
"Perfecto, I., Vandermeer, J.","The agroecological matrix as alternative to the land-sparing/agriculture intensification model",2010,"Proceedings of the National Academy of Sciences of the United States of America","107","13",,"5786","5791",,156,10.1073/pnas.0905455107,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77950528511&partnerID=40&md5=c4d36c756248073f37c6ae2d866c5025",Article,Scopus,2-s2.0-77950528511
"Philpott, S.M., Perfecto, I., Armbrecht, I., Parr, C.L.","Ant diversity and Function in Disturbed and Changing Habitats",2010,"Ant Ecology",,,,"","",,23,10.1093/acprof:oso/9780199544639.003.0008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84919774997&partnerID=40&md5=7b8de25ff27c7a56734fd01122dd77ed",Book Chapter,Scopus,2-s2.0-84919774997
"Jha, S., Vandermeer, J.H., Perfecto, I.","Population dynamics of Coccus viridis, a ubiquitous ant-tended agricultural pest, assessed by a new photographic method",2009,"Bulletin of Insectology","62","2",,"183","189",,3,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77952073213&partnerID=40&md5=c82507703b829db92b429999a443de9a",Article,Scopus,2-s2.0-77952073213
"Allen, D., Vandermeer, J., Perfecto, I.","When are habitat patches really islands?",2009,"Forest Ecology and Management","258","9",,"2033","2036",,3,10.1016/j.foreco.2009.07.060,"http://www.scopus.com/inward/record.url?eid=2-s2.0-70349155430&partnerID=40&md5=a9d4eb0142bd9f0410cf845ca76c955b",Article,Scopus,2-s2.0-70349155430
"Perfecto, I., Vandermeer, J., Wright, A.","Nature's matrix: Linking agriculture, conservation and food sovereignty",2009,"Nature's Matrix: Linking Agriculture, Conservation and Food Sovereignty",,,,"1","242",,,10.4324/9781849770132,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84905076714&partnerID=40&md5=89facd444b63a9d890f5ea61aa576fc3",Book,Scopus,2-s2.0-84905076714
"Vandermeer, J., Perfecto, I., Liere, H.","Evidence for hyperparasitism of coffee rust (Hemileia vastatrix) by the entomogenous fungus, Lecanicillium lecanii, through a complex ecological web",2009,"Plant Pathology","58","4",,"636","641",,22,10.1111/j.1365-3059.2009.02067.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-67651213821&partnerID=40&md5=0ecd809119fcd1a127e1a128fffc17ad",Review,Scopus,2-s2.0-67651213821
"Philpqtt, S.M., Perfecto, I., Vandermeer, J., Uno, S.","Spatial scale and density dependence in a host parasitoid system: An arboreal ant, azteca instabilis, and its pseudacteon phorid parasitoid",2009,"Environmental Entomology","38","3",,"790","796",,15,10.1603/022.038.0331,"http://www.scopus.com/inward/record.url?eid=2-s2.0-68049090774&partnerID=40&md5=04b7542fe7d2bb31d6957a3711ac0cea",Article,Scopus,2-s2.0-68049090774
"Chappell, M.J., Vandermeer, J., Badgley, C., Perfecto, I.","Wildlife-friendly farming vs land sparing",2009,"Frontiers in Ecology and the Environment","7","4",,"183","184",,9,10.1890/09.WB.011,"http://www.scopus.com/inward/record.url?eid=2-s2.0-69249124618&partnerID=40&md5=f16e243fb2694266f0bb96ed14fcf5f1",Letter,Scopus,2-s2.0-69249124618
"Gordon, C.E., McGill, B., Ibarra-Núñez, G., Greenberg, R., Perfecto, I.","Simplification of a coffee foliage-dwelling beetle community under low-shade management",2009,"Basic and Applied Ecology","10","3",,"246","254",,8,10.1016/j.baae.2008.04.004,"http://www.scopus.com/inward/record.url?eid=2-s2.0-64749096370&partnerID=40&md5=36cae85c63cfb4a956705a87c0cded84",Article,Scopus,2-s2.0-64749096370
"Lin, B.B., Perfecto, I., Vandermeer, J.","Synergies between agricultural intensification and climate change could create surprising vulnerabilities for crops",2008,"BioScience","58","9",,"847","854",,37,10.1641/B580911,"http://www.scopus.com/inward/record.url?eid=2-s2.0-53149110483&partnerID=40&md5=7eb9f853072bc0c61305369111a67943",Review,Scopus,2-s2.0-53149110483
"Philpott, S.M., Arendt, W.J., Armbrecht, I., Bichier, P., Diestch, T.V., Gordon, C., Greenberg, R., Perfecto, I., Reynoso-Santos, R., Soto-Pinto, L., Tejeda-Cruz, C., Williams-Linera, G., Valenzuela, J., Zolotoff, J.M.","Biodiversity loss in Latin American coffee landscapes: Review of the evidence on ants, birds, and trees",2008,"Conservation Biology","22","5",,"1093","1105",,114,10.1111/j.1523-1739.2008.01029.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-52749097539&partnerID=40&md5=f7c826030c5cead828b6415b3897d408",Review,Scopus,2-s2.0-52749097539
"Blair, B.C., Perfecto, I.","Root proliferation and nutrient limitations in a Nicaraguan rain forest",2008,"Caribbean Journal of Science","44","1",,"36","42",,1,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-46149095549&partnerID=40&md5=1fa6e76efe9fed14891e77deb07c9888",Article,Scopus,2-s2.0-46149095549
"Perfecto, I., Vandermeer, J.","Biodiversity conservation in tropical agroecosystems: A new conservation paradigm",2008,"Annals of the New York Academy of Sciences","1134",,,"173","200",,167,10.1196/annals.1439.011,"http://www.scopus.com/inward/record.url?eid=2-s2.0-45449097902&partnerID=40&md5=0af0fafaae09f8f80a3d5ea993fe2f57",Review,Scopus,2-s2.0-45449097902
"Philpott, S.M., Perfecto, I., Vandermeer, J.","Effects of predatory ants on lower trophic levels across a gradient of coffee management complexity",2008,"Journal of Animal Ecology","77","3",,"505","511",,17,10.1111/j.1365-2656.2008.01358.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-42149188965&partnerID=40&md5=525f7d95aaa1a9235b5899064bd4381a",Article,Scopus,2-s2.0-42149188965
"Williams-Guillén, K., Perfecto, I., Vandermeer, J.","Bats limit insects in a neotropical agroforestry system",2008,"Science","320","5872",,"70","",,87,10.1126/science.1152944,"http://www.scopus.com/inward/record.url?eid=2-s2.0-41749089123&partnerID=40&md5=889194ad9b433c7dfa251304162715ed",Short Survey,Scopus,2-s2.0-41749089123
"Perfecto, I., Vandermeer, J.","Spatial pattern and ecological process in the coffee agroforestry system",2008,"Ecology","89","4",,"915","920",,43,10.1890/06-2121.1,"http://www.scopus.com/inward/record.url?eid=2-s2.0-42949147760&partnerID=40&md5=b477665b2358c051d50386b2e613bbb8",Review,Scopus,2-s2.0-42949147760
"Greenberg, R., Perfecto, I., Philpott, S.","Brewing biodiversity",2008,"Frontiers in Ecology and the Environment","6","3",,"115","",,,10.1890/1540-9295(2008)6[115:BB]2.0.CO;2,"http://www.scopus.com/inward/record.url?eid=2-s2.0-41849123518&partnerID=40&md5=70ea3c5fd1e35f4f4b25e00bc64563df",Editorial,Scopus,2-s2.0-41849123518
"Greenberg, R., Perfecto, I., Philpott, S.M.","Agroforests as model systems for tropical ecology",2008,"Ecology","89","4",,"913","914",,10,10.1890/07-1578.1,"http://www.scopus.com/inward/record.url?eid=2-s2.0-42949107790&partnerID=40&md5=aa1cd644624fa88ed1f8061bf0a4105a",Short Survey,Scopus,2-s2.0-42949107790
"Liere, H., Perfecto, I.","Cheating on a mutualism: Indirect benefits of ant attendance to a coccidophagous coccinellid",2008,"Environmental Entomology","37","1",,"143","149",,46,10.1603/0046-225X(2008)37[143:COAMIB]2.0.CO;2,"http://www.scopus.com/inward/record.url?eid=2-s2.0-39749173027&partnerID=40&md5=617c5db8341e957081af86fa84accc01",Article,Scopus,2-s2.0-39749173027
"Philpott, S.M., Perfecto, I., Vandermeer, J.","Behavioral diversity of predatory arboreal ants in coffee agroecosystems",2008,"Environmental Entomology","37","1",,"181","191",,13,10.1603/0046-225X(2008)37[181:BDOPAA]2.0.CO;2,"http://www.scopus.com/inward/record.url?eid=2-s2.0-39749148335&partnerID=40&md5=6d9bd0d4945aff954304f569a17abff2",Article,Scopus,2-s2.0-39749148335
"Vandermeer, J., Perfecto, I., Philpott, S.M.","Clusters of ant colonies and robust criticality in a tropical agroecosystem",2008,"Nature","451","7177",,"457","459",,64,10.1038/nature06477,"http://www.scopus.com/inward/record.url?eid=2-s2.0-38549117261&partnerID=40&md5=04ed890bc29562e76a216ad426e8c0f8",Article,Scopus,2-s2.0-38549117261
"Vandermeer, J., Perfecto, I.","19 The diverse faces of ecosystem engineers in agroecosystems",2007,"Theoretical Ecology Series","4","C",,"367","385",,,10.1016/S1875-306X(07)80021-9,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77957169880&partnerID=40&md5=62837a6232a515fbc3f6a8509bb98238",Article,Scopus,2-s2.0-77957169880
"Badgley, C., Perfecto, I., Chappell, M.J., Samulon, A.","Strengthening the case for organic agriculture: Response to Alex Avery",2007,"Renewable Agriculture and Food Systems","22","4",,"323","327",,3,10.1017/S1742170507002116,"http://www.scopus.com/inward/record.url?eid=2-s2.0-37049039691&partnerID=40&md5=3c8e3006a3778227dd857c772251ae3e",Note,Scopus,2-s2.0-37049039691
"Badgley, C., Perfecto, I.","Can organic agriculture feed the world?",2007,"Renewable Agriculture and Food Systems","22","2",,"80","86",,18,10.1017/S1742170507001986,"http://www.scopus.com/inward/record.url?eid=2-s2.0-34547420767&partnerID=40&md5=ffdc4ff0b142b3bfc145a74a54e79262",Article,Scopus,2-s2.0-34547420767
"Badgley, C., Moghtader, J., Quintero, E., Zakem, E., Chappell, M.J., Avilés-Vázquez, K., Samulon, A., Perfecto, I.","Organic agriculture and the global food supply",2007,"Renewable Agriculture and Food Systems","22","2",,"86","108",,236,10.1017/S1742170507001640,"http://www.scopus.com/inward/record.url?eid=2-s2.0-34547454887&partnerID=40&md5=7199f0b06ec1b2d7ff28d6fc6b2380f4",Article,Scopus,2-s2.0-34547454887
"Dietsch, T.V., Perfecto, I., Greenberg, R.","Avian foraging behavior in two different types of coffee agroecosystem in Chiapas, Mexico",2007,"Biotropica","39","2",,"232","240",,15,10.1111/j.1744-7429.2006.00248.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33846984275&partnerID=40&md5=8b6db1ce9f976af185fe33e7e784d1d1",Article,Scopus,2-s2.0-33846984275
"Vandermeer, J., Perfecto, I.","The agricultural matrix and a future paradigm for conservation",2007,"Conservation Biology","21","1",,"274","277",,142,10.1111/j.1523-1739.2006.00582.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33847003977&partnerID=40&md5=c3a2803cdbdbb9b2529b525bda37cba7",Review,Scopus,2-s2.0-33847003977
"Perfecto, I., Vandermeer, J.","The effect of an ant-hemipteran mutualism on the coffee berry borer (Hypothenemus hampei) in southern Mexico",2006,"Agriculture, Ecosystems and Environment","117","2-3",,"218","221",,48,10.1016/j.agee.2006.04.007,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33748940600&partnerID=40&md5=d19d4178d8e9a65d3455f77b88df1808",Article,Scopus,2-s2.0-33748940600
"Armbrecht, I., Perfecto, I., Silverman, E.","Limitation of nesting resources for ants in Colombian forests and coffee plantations",2006,"Ecological Entomology","31","5",,"403","410",,20,10.1111/j.1365-2311.2006.00802.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33748607768&partnerID=40&md5=acff7933afe78fc8eeb5a20dd0e012f1",Article,Scopus,2-s2.0-33748607768
"Jedlicka, J.A., Greenberg, R., Perfecto, I., Philpott, S.M., Dietsch, T.V.","Seasonal shift in the foraging niche of a tropical avian resident: Resource competition at work?",2006,"Journal of Tropical Ecology","22","4",,"385","395",,16,10.1017/S0266467406003191,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33745890279&partnerID=40&md5=f5386ca7c9d34b92aa24abb9cf585ec4",Article,Scopus,2-s2.0-33745890279
"Vandermeer, J., Perfecto, I.","A keystone mutualism drives pattern in a power function",2006,"Science","311","5763",,"1000","1002",,32,10.1126/science.1121432,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33144483778&partnerID=40&md5=4c4daf49ab1969cf5c5330d46e4980b2",Article,Scopus,2-s2.0-33144483778
"Philpott, S.M., Perfecto, I., Vandermeer, J.","Effects of management intensity and season on arboreal ant diversity and abundance in coffee agroecosystems",2006,"Biodiversity and Conservation","15","1",,"139","155",,35,10.1007/s10531-004-4247-2,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33644959638&partnerID=40&md5=8d4e1b699640cc29f8774dd154a7351d",Article,Scopus,2-s2.0-33644959638
"Mascaro, J., Perfecto, I., Barros, O., Boucher, D.H., De La Cerda, I.G., Ruiz, J., Vandermeer, J.","Aboveground biomass accumulation in a tropical wet forest in Nicaragua following a catastrophic hurricane disturbance",2005,"Biotropica","37","4",,"600","608",,11,10.1111/j.1744-7429.2005.00077.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-31344455636&partnerID=40&md5=9714a3a080fc39203f440883951c95bb",Article,Scopus,2-s2.0-31344455636
"Bunker, D.E., DeClerck, F., Bradford, J.C., Colwell, R.K., Perfecto, I., Phillips, O.L., Sankaran, M., Naeem, S.","Ecology: Species loss and aboveground carbon storage in a tropical",2005,"Science","310","5750",,"1029","1031",,166,10.1126/science.1117682,"http://www.scopus.com/inward/record.url?eid=2-s2.0-27744600962&partnerID=40&md5=9c5f61b5baba6e79d9feed86a5c7a58c",Article,Scopus,2-s2.0-27744600962
"Perfecto, I., Vandermeer, J., Mas, A., Pinto, L.S.","Biodiversity, yield, and shade coffee certification",2005,"Ecological Economics","54","4",,"435","446",,119,10.1016/j.ecolecon.2004.10.009,"http://www.scopus.com/inward/record.url?eid=2-s2.0-24344438714&partnerID=40&md5=7f17bb6e3d5c3486dba85b2ef92bf7b5",Article,Scopus,2-s2.0-24344438714
"Badgley, C., Perfecto, I., Vandermeer, J., Smith, G.","Cuban science democratic and not tied to profit [1]",2005,"Nature","437","7056",,"192","",,2,10.1038/437192a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-24644467297&partnerID=40&md5=9df149ab8ccc656fb25210dfe807ade3",Letter,Scopus,2-s2.0-24644467297
"Armbrecht, I., Rivera, L., Perfecto, I.","Reduced diversity and complexity in the leaf-litter ant assemblage of Colombian coffee plantations",2005,"Conservation Biology","19","3",,"897","907",,44,10.1111/j.1523-1739.2005.00062.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-20044370526&partnerID=40&md5=5fb2065aa68fab9c0881f5379ee16449",Article,Scopus,2-s2.0-20044370526
"Vandermeer, J., Perfecto, I., Green, R.E., Cornell, S.J., Scharlemann, J.P.W., Balmford, A.","The future of farming and conservation [1] (multiple letters)",2005,"Science","308","5726",,"1257","1258",,25,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-19744374401&partnerID=40&md5=cde9533987cf0ddccb49d9e068b5d86d",Letter,Scopus,2-s2.0-19744374401
"Perfecto, I., Vandermeer, J.H., Bautista, G.L., Nuñez, G.I., Greenberg, R., Bichier, P., Langridge, S.","Greater predation in shaded coffee farms: The role of resident neotropical birds",2004,"Ecology","85","10",,"2677","2681",,105,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-7544249679&partnerID=40&md5=ee3b98703106b2711012e2f523244139",Article,Scopus,2-s2.0-7544249679
"Jedlicka, J., Vandermeer, J., Aviles-Vazquez, K., Barros, O., Perfecto, I.","Gypsy moth defoliation of oak trees and a positive response of red maple and black cherry: An example of indirect interaction",2004,"American Midland Naturalist","152","2",,"231","236",,19,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-7744221635&partnerID=40&md5=a67066358e0839be53855138a49e7c4c",Article,Scopus,2-s2.0-7744221635
