Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Wilson, H., Miles, A.F., Daane, K.M., Altieri, M.A.","Vineyard proximity to riparian habitat influences Western grape leafhopper (Erythroneura elegantula Osborn) populations",2015,"Agriculture, Ecosystems and Environment","211",,,"","",,,10.1016/j.agee.2015.04.021,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84930661772&partnerID=40&md5=e1eed3d903bc630e7ba0179be29f68be",Article,Scopus,2-s2.0-84930661772
"Altieri, M.A., Nicholls, C.I., Henao, A., Lana, M.A.","Agroecology and the design of climate change-resilient farming systems",2015,"Agronomy for Sustainable Development","35","3",,"869","890",,2,10.1007/s13593-015-0285-2,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84934960895&partnerID=40&md5=37341901a994e11ce8628db5fba830ec",Review,Scopus,2-s2.0-84934960895
"Gazzano, I., Altieri, M.A., Achkar, M., Burgueño, J.","Holistic Risk Index: A Case Study of Cattle Producers in the Protected Area of Farrapos Estuaries—Uruguay",2015,"Agroecology and Sustainable Food Systems","39","2",,"209","223",,,10.1080/21683565.2014.967439,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84919762317&partnerID=40&md5=90c04a77ef13f38b5abce4fbde330a46",Article,Scopus,2-s2.0-84919762317
"Ponti, L., Gutierrez, A.P., Altieri, M.A.","Holistic Approach in Invasive Species Research: The Case of the Tomato Leaf Miner in the Mediterranean Basin",2015,"Agroecology and Sustainable Food Systems","39","4",,"436","468",,1,10.1080/21683565.2014.990074,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84924766344&partnerID=40&md5=e6dfc268ad1f71f79aad333539b54e3b",Article,Scopus,2-s2.0-84924766344
"Montalba, R., Fonseca, F., García, M., Vieli, L., Altieri, M.","Determining levels of drought-related socio-ecological risk of Araucania farming systems of Chile: Influence of cultural diversity and agro-biodiversity [Determinación de los niveles de riesgo socioecológico ante sequías en sistemas agrícolas campesinos de La Araucanía chilena. Influencia de la diversidad cultural y la agrobiodiversidad]",2015,"Papers","100","4",,"607","624",,,10.5565/rev/papers.2168,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84944261340&partnerID=40&md5=208b8e7183fe4deca789b3d12819272b",Article,Scopus,2-s2.0-84944261340
"Rogé, P., Friedman, A.R., Astier, M., Altieri, M.A.","Farmer Strategies for Dealing with Climatic Variability: A Case Study from the Mixteca Alta Region of Oaxaca, Mexico",2014,"Agroecology and Sustainable Food Systems","38","7",,"786","811",,1,10.1080/21683565.2014.900842,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84902970054&partnerID=40&md5=1d98c4034e96e95d7b1b00dc57da6e8a",Article,Scopus,2-s2.0-84902970054
"Altieri, M.A., Nicholls, C.I.","The adaptation and mitigation potential of traditional agriculture in a changing climate",2013,"Climatic Change",,,,"1","13",,6,10.1007/s10584-013-0909-y,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84883640524&partnerID=40&md5=49a7b3676bf5b9d245f2cb1ecc43bb3c",Article in Press,Scopus,2-s2.0-84883640524
"Nicholls, C.I., Altieri, M.A.","Plant biodiversity enhances bees and other insect pollinators in agroecosystems. A review",2013,"Agronomy for Sustainable Development","33","2",,"257","274",,26,10.1007/s13593-012-0092-y,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84879576447&partnerID=40&md5=ee7fe431e68d61dad1bb07bd3fcdbceb",Review,Scopus,2-s2.0-84879576447
"Holt-Giménez, E., Altieri, M.A.","Agroecology, food sovereignty, and the new green revolution",2013,"Agroecology and Sustainable Food Systems","37","1",,"90","102",,18,10.1080/10440046.2012.716388,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84874282794&partnerID=40&md5=e92ea2fde44686727383730a8a94bd00",Article,Scopus,2-s2.0-84874282794
"Bittencourt, H.V.H., Lovato, P.E., Comin, J.J., Lana, M.A., Altieri, M.A., Costa, M.D., Gomes, J.C.","Effect of winter cover crop biomass on summer weed emergence and biomass production",2013,"Journal of Plant Protection Research","53","3",,"248","252",,1,10.2478/jppr-2013-0037,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84885395479&partnerID=40&md5=84fdd9f9c7ed299a9a4def434308b05e",Article,Scopus,2-s2.0-84885395479
"Koohafkan, P., Altieri, M.A., Holt Gimenez, E.","Green Agriculture: Foundations for biodiverse, resilient and productive agricultural systems",2012,"International Journal of Agricultural Sustainability","10","1",,"61","75",,24,10.1080/14735903.2011.610206,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84868219791&partnerID=40&md5=ab6dec36120c2682ddf72a756c41dc14",Article,Scopus,2-s2.0-84868219791
"Holt-Giménez, E., Shattuck, A., Altieri, M., Herren, H., Gliessman, S.","We Already Grow Enough Food for 10 Billion People... and Still Can't End Hunger",2012,"Journal of Sustainable Agriculture","36","6",,"595","598",,9,10.1080/10440046.2012.695331,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84864668856&partnerID=40&md5=9a2dbc2490e896c7bd63f26333db6eab",Editorial,Scopus,2-s2.0-84864668856
"Altieri, M.A., Ponti, L., Nicholls, C.I.","Soil Fertility, Biodiversity and Pest Management",2012,"Biodiversity and Insect Pests: Key Issues for Sustainable Management",,,,"72","84",,4,10.1002/9781118231838.ch5,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84875499914&partnerID=40&md5=6c3abe9f15a9193a62d1b2761f240577",Book Chapter,Scopus,2-s2.0-84875499914
"Altieri, M.A., Nicholls, C.I.","Agroecological diversification strategies to enhance biological pest regulation in horticultural systems",2012,"Acta Horticulturae","933",,,"35","42",,1,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84863634840&partnerID=40&md5=ef5cde31306aa023a9600274d6fd2277",Conference Paper,Scopus,2-s2.0-84863634840
"Altieri, M.A., Funes-Monzote, F.R.","The paradox of Cuban agriculture",2012,"Monthly Review","63","8",,"23","33",,10,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84858059846&partnerID=40&md5=ec715ded750d8f9173558a4bc9829a48",Review,Scopus,2-s2.0-84858059846
"Altieri, M.A., Funes-Monzote, F.R., Petersen, P.","Agroecologically efficient agricultural systems for smallholder farmers: Contributions to food sovereignty",2012,"Agronomy for Sustainable Development","32","1",,"1","13",,58,10.1007/s13593-011-0065-6,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84857860932&partnerID=40&md5=9d64b8481ec857272f0ad97f1e5d9c51",Review,Scopus,2-s2.0-84857860932
"Miles, A., Wilson, H., Altieri, M., Nicholls, C.","Habitat diversity at the field and landscape level: Conservation biological control research in California viticulture",2011,"Arthropod Management in Vineyards: Pests, Approaches, and Future Directions",,,,"159","189",,,10.1007/978-94-007-4032-7_8,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84931346973&partnerID=40&md5=5818cc6d2b5fb0d2dfb5793a5886c5ea",Book Chapter,Scopus,2-s2.0-84931346973
"Altieri, M.A., Lana, M.A., Bittencourt, H.V., Kieling, A.S., Comin, J.J., Lovato, P.E.","Enhancing Crop Productivity via Weed Suppression in Organic No-Till Cropping Systems in Santa Catarina, Brazil",2011,"Journal of Sustainable Agriculture","35","8",,"855","869",,15,10.1080/10440046.2011.588998,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84857816582&partnerID=40&md5=4d87c044afdcde16af1cbc050a4297d5",Article,Scopus,2-s2.0-84857816582
"Altieri, M.A., Toledo, V.M.","The agroecological revolution in Latin America: Rescuing nature, ensuring food sovereignty and empowering peasants",2011,"Journal of Peasant Studies","38","3",,"587","612",,79,10.1080/03066150.2011.582947,"http://www.scopus.com/inward/record.url?eid=2-s2.0-79960616397&partnerID=40&md5=3cf5d9c17fd43c1a913f4169eafae818",Article,Scopus,2-s2.0-79960616397
"Von Hertwig Bittencourt, H., Lovato, P.E., Comin, J.J., Lana, M.A., Altieri, M.A.","Common bean yield and the suppressive effect of winter cover crops on summer weeds [Produtividade de feijão-guará e efeito supressivo de culturas de cobertura de inverno em espontâneas de verão]",2009,"Acta Scientiarum - Agronomy","31","4",,"689","694",,2,10.4025/actasciagron.v31i4.988,"http://www.scopus.com/inward/record.url?eid=2-s2.0-72749126839&partnerID=40&md5=06c41a588c3e03d502ca0d0b30569919",Article,Scopus,2-s2.0-72749126839
"Altieri, M.A., Rogé, P.","The ecological role and enhancement of biodiversity in agriculture",2009,"Agriculture, Biodiversity and Markets: Livelihoods and Agroecology in Comparative Perspective",,,,"15","31",,2,10.4324/9781849774376,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84904769161&partnerID=40&md5=5a794aeb62ef9d688011902ce9c5520f",Book Chapter,Scopus,2-s2.0-84904769161
"Altieri, M.A., Nicholls, C.I.","Scaling up agroecological approaches for food sovereignty in latin America",2008,"Development","51","4",,"472","480",,27,10.1057/dev.2008.68,"http://www.scopus.com/inward/record.url?eid=2-s2.0-58449087813&partnerID=40&md5=a0b870cac1d63fb9b947c751a5715a7e",Article,Scopus,2-s2.0-58449087813
"Nicholls, C.I., Altieri, M.A., Ponti, L.","Enhancing plant diversity for improved insect pest management in Northern California organic vineyards",2008,"Acta Horticulturae","785",,,"263","278",,3,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-55049098290&partnerID=40&md5=005282fa0599425f80f026963338b4b4",Conference Paper,Scopus,2-s2.0-55049098290
"Altieri, M.A., Nicholls, C.I., Ponti, L.","Crop diversification strategies for pest regulation in IPM systems",2008,"Integrated Pest Management: Concepts, Tactics, Strategies and Case Studies",,,,"116","130",,1,10.1017/CBO9780511626463.011,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84927092829&partnerID=40&md5=4bf37d95a85504aa5054c063319bb243",Book Chapter,Scopus,2-s2.0-84927092829
"Ponti, L., Altieri, M.A., Gutierrez, A.P.","Effects of crop diversification levels and fertilization regimes on abundance of Brevicoryne brassicae (L.) and its parasitization by Diaeretiella rapae (M'Intosh) in broccoli",2007,"Agricultural and Forest Entomology","9","3",,"209","214",,29,10.1111/j.1461-9563.2007.00330.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-34447507826&partnerID=40&md5=a344c7430bf06911a215e06efae340db",Article,Scopus,2-s2.0-34447507826
"Nicholls, C.I., Altieri, M.A.","Agroecology: Contributions towards a renewed ecological foundation for pest management",2007,"Perspectives in Ecological Theory and Integrated Pest Management",,,,"431","468",,7,10.1017/CBO9780511752353.015,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84927041157&partnerID=40&md5=9eb42202a8520bb25b234ae93a40ebef",Book Chapter,Scopus,2-s2.0-84927041157
"Altieri, M.A., Toledo, V.M.","Natural resource management among small-scale farmers in semi-arid lands: building on traditional knowledge and agroecology",2005,"Annals of Arid Zone","44","3-4",,"365","385",,4,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-38749120893&partnerID=40&md5=6beed0a088fa8304070ab6f36729f83d",Article,Scopus,2-s2.0-38749120893
"Altieri, M.A.","The myth of coexistence: Why transgenic crops are not compatible with agroecologically based systems of production",2005,"Bulletin of Science, Technology and Society","25","4",,"361","371",,30,10.1177/0270467605277291,"http://www.scopus.com/inward/record.url?eid=2-s2.0-28844496295&partnerID=40&md5=1bfdde49b417a3fd7e75bceb9fe25764",Review,Scopus,2-s2.0-28844496295
"Altieri, M.A.","Bulletin of Science, Technology & Society: Introduction",2005,"Bulletin of Science, Technology and Society","25","4",,"287","288",,,10.1177/0270467605278366,"http://www.scopus.com/inward/record.url?eid=2-s2.0-28844505597&partnerID=40&md5=cb84b864521e4c96669acb35028a3ea7",Editorial,Scopus,2-s2.0-28844505597
"Garcia, M.A., Altieri, M.A.","Transgenic crops: Implications for biodiversity and sustainable agriculture",2005,"Bulletin of Science, Technology and Society","25","4",,"335","353",,21,10.1177/0270467605277293,"http://www.scopus.com/inward/record.url?eid=2-s2.0-28844458281&partnerID=40&md5=8948eeb80036f4713d1c51ba2ac3862a",Review,Scopus,2-s2.0-28844458281
