Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Rodgers, C.J., Carnegie, R.B., Chávez-Sánchez, M.C., Martínez-Chávez, C.C., Furones Nozal, M.D., Hine, P.M.","Legislative and regulatory aspects of molluscan health management",2015,"Journal of Invertebrate Pathology","131",,,"242","255",,1,10.1016/j.jip.2015.06.008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943587127&partnerID=40&md5=dcd830f54137ed6aa7ba42deb1929dd9",Article,Scopus,2-s2.0-84943587127
"Ri´os-Durán, M., Navarrete-Rami´rez, P., Fonseca-Madrigal, J., Mendez-Ortiz, E., Palacios, E., Racotta, I., Martínez-Chávez, C., Ross, L., Martínez-Palacios, C.","Optimizing initial feeding of the Pike silverside Chirostoma estor: Oil droplet depletion, point of no return, growth and fatty acid utilization in larvae fed enriched rotifers",2014,"Aquaculture Nutrition",,,,"","",,,10.1111/anu.12272,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84919779957&partnerID=40&md5=2cc0d78eed0d2965fdaedee9e7feac2e",Article in Press,Scopus,2-s2.0-84919779957
"Martínez-Chávez, C.C., Tello-Ballinas, A., Fonseca-Madrigal, J., Ross, L.G., Martínez-Palacios, C.A.","Photoperiodic growth enhancement in a tropical batch spawning atherinopsid, pike silverside Chirostoma estor",2014,"Journal of Fish Biology","85","2",,"546","553",,,10.1111/jfb.12442,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84904961222&partnerID=40&md5=451a3bd397b8639d2fa391aa500a5085",Article,Scopus,2-s2.0-84904961222
"Toledo-Cuevas, E.M., Moyano López, F.J., Ramírez, D.T., Strüssmann, C.A., Álvarez-González, C.A., Martínez-Chávez, C.C., Martínez-Palacios, C.A.","Development of digestive biochemistry in the initial stages of three cultured Atherinopsids",2011,"Aquaculture Research","42","6",,"776","786",,4,10.1111/j.1365-2109.2011.02853.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-79955888301&partnerID=40&md5=725c8ca575e7b85b3f3f16929f387cf6",Article,Scopus,2-s2.0-79955888301
"Martínez-Chávez, C.C., Migaud, H.","Retinal light input is required to sustain plasma melatonin rhythms in Nile tilapia Oreochromis niloticus niloticus",2009,"Brain Research","1269",,,"61","67",,8,10.1016/j.brainres.2009.03.009,"http://www.scopus.com/inward/record.url?eid=2-s2.0-67349152342&partnerID=40&md5=2b6f845859c6df06f126e1f2a74d765f",Article,Scopus,2-s2.0-67349152342
"Martínez-Chávez, C.C., Minghetti, M., Parke, D., Migaud, H.","Kisspeptin in Nile tilapia O. niloticus: Receptor expression during the onset of puberty and effects of constant illumination",2008,"Cybium","32","2 SUPPL.",,"40","",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77957569771&partnerID=40&md5=681b037973f651322158a14f0d811ebd",Conference Paper,Scopus,2-s2.0-77957569771
"Migaud, H., Davie, A., Taranger, G.L., Taylor, J., Martínez-Chávez, C.C., Carrillo, M.","Diversity of circadian organisation and light sensitivities among teleosts species",2008,"Cybium","32","2 SUPPL.",,"37","",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77957595995&partnerID=40&md5=d4990fedf3d6cab27bbe6931d7e8832c",Conference Paper,Scopus,2-s2.0-77957595995
"Martínez-Chávez, C.C., Minghetti, M., Migaud, H.","GPR54 and rGnRH I gene expression during the onset of puberty in Nile tilapia",2008,"General and Comparative Endocrinology","156","2",,"224","233",,30,10.1016/j.ygcen.2008.01.019,"http://www.scopus.com/inward/record.url?eid=2-s2.0-40849087585&partnerID=40&md5=c3788baf9e193964403dcff75e9d56c4",Article,Scopus,2-s2.0-40849087585
"Martínez-Chávez, C.C., Al-Khamees, S., Campos-Mendoza, A., Penman, D.J., Migaud, H.","Clock-controlled endogenous melatonin rhythms in Nile tilapia (Oreochromis niloticus niloticus) and African catfish (Clarias gariepinus)",2008,"Chronobiology International","25","1",,"31","49",,19,10.1080/07420520801917547,"http://www.scopus.com/inward/record.url?eid=2-s2.0-39749149571&partnerID=40&md5=1beeafbff4d63c7b51a9d28b19106683",Article,Scopus,2-s2.0-39749149571
"Migaud, H., Davie, A., Martínez-Chávez, C.C., Al-Khamees, S.","Evidence for differential photic regulation of pineal melatonin synthesis in teleosts",2007,"Journal of Pineal Research","43","4",,"327","335",,43,10.1111/j.1600-079X.2007.00480.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-34848819212&partnerID=40&md5=1fe717f9bcc666815a0270acd4cc799c",Article,Scopus,2-s2.0-34848819212
"Martínez-Palacios, C.A., Chávez-Sosa, J.C., Santoyo-Guzmán, V.O., Campos-Mendoza, A., Martínez-Chávez, C.C., Ross, L.G.","The effect of photoperiod on the reproduction of Chirostoma estor estor Jordan 1879 from Lago de Pátzcuaro, Mexico",2007,"Journal of Applied Ichthyology","23","5",,"621","623",,4,10.1111/j.1439-0426.2007.00856.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-34548558945&partnerID=40&md5=ab2e7b1609d2c5777a51f2084560e632",Article,Scopus,2-s2.0-34548558945
"Duncan, N.J., Garcia-Aguilar, N., Rodríguez-M de O, G., Bernadet, M., Martínez-Chávez, C., Komar, C., Estañol, P., Garcia-Gasca, A.","Reproductive biology of captive bullseye puffer (Sphoeroides annulatus), LHRHa induced spawning and egg quality",2003,"Fish Physiology and Biochemistry","28","1-4",,"505","506",,6,10.1023/B:FISH.0000030642.77253.0b,"http://www.scopus.com/inward/record.url?eid=2-s2.0-8844246317&partnerID=40&md5=7091f1b92562bbe3d261e2c82373e901",Article,Scopus,2-s2.0-8844246317
"Martínez-Chávez, C.C., García-Aguilar, N., Duncan, N.J.","Comparison of egg quality between wild and captive bullseye puffer (Sphoeroides annulatus)",2003,"Fish Physiology and Biochemistry","28","1-4",,"509","510",,6,10.1023/B:FISH.0000030644.88654.07,"http://www.scopus.com/inward/record.url?eid=2-s2.0-8844279000&partnerID=40&md5=97d5423106040239c1f8823e8b88c5ab",Article,Scopus,2-s2.0-8844279000
