Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Mizrahi, Y.","Vine-cacti pitayas - the new crops of the world [Pitaia - uma nova fruta no mundo]",2014,"Revista Brasileira de Fruticultura","36","1",,"124","138",,1,10.1590/0100-2945-452/13,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907815224&partnerID=40&md5=1d284a3732868239028f0a810a34fc61",Article,Scopus,2-s2.0-84907815224
"Mizrahi, Y.","Cereus Peruvianus (Koubo) new cactus fruit for the world [Koubo-uma nova fruta para o mundo]",2014,"Revista Brasileira de Fruticultura","36","1",,"68","78",,,10.1590/0100-2945-447/13,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907829311&partnerID=40&md5=fcfb0c8d9cee6e712b7baf8c60a00aaa",Article,Scopus,2-s2.0-84907829311
"Tel-Zur, N., Mouyal, J., Cisneros, A., Mizrahi, Y.","Intergeneric hybridization within the tribe Hylocereeae, subfamily Cactoideae (Cactaceae)",2012,"Israel Journal of Plant Sciences","60","3",,"325","334",,,10.1560/IJPS.60.3.325,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84877976473&partnerID=40&md5=e1e42af676fb746291039ff13b07a536",Article,Scopus,2-s2.0-84877976473
"Abdi, N., Mizrahi, Y.","Effects of methyl bromide and storage time on postharvest behavior of three different cultivars of pitaya fruit",2012,"Israel Journal of Plant Sciences","60","3",,"319","324",,,10.1560/IJPS.60.3.319,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84877945216&partnerID=40&md5=ab35b8753f3a381883c79b326f0f7818",Article,Scopus,2-s2.0-84877945216
"Mizrahi, Y.","Introduction: Why cacti?",2012,"Israel Journal of Plant Sciences","60","3",,"281","282",,,10.1560/IJPS.60.3.281,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84877978555&partnerID=40&md5=64b00002f3e50e54d8f4b321d53a2922",Editorial,Scopus,2-s2.0-84877978555
"Khaimov-Armoza, A., Novák, O., Strnad, M., Mizrahi, Y.","The role of endogenous cytokinins and environmental factors in flowering in the vine cactus Hylocereus undatus",2012,"Israel Journal of Plant Sciences","60","3",,"371","383",,1,10.1560/IJPS.60.1.371,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84877975609&partnerID=40&md5=a30de9938c1b32c89464e5476d41d05a",Article,Scopus,2-s2.0-84877975609
"Kaushik, R.A., Pelah, D., Mizrahi, Y.","Seed germination studies on cactus pear (Opuntia sp.)",2011,"Indian Journal of Horticulture","68","4",,"567","570",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84855554575&partnerID=40&md5=c2e71a4480abf06327d6b9e7c466f706",Article,Scopus,2-s2.0-84855554575
"Tel-Zur, N., Mizrahi, Y., Cisneros, A., Mouyal, J., Schneider, B., Doyle, J.J.","Phenotypic and genomic characterization of vine cactus collection (Cactaceae)",2011,"Genetic Resources and Crop Evolution","58","7",,"1075","1085",,14,10.1007/s10722-010-9643-8,"http://www.scopus.com/inward/record.url?eid=2-s2.0-80052833586&partnerID=40&md5=f1537906803d49c5ad3ae6d5a15def90",Article,Scopus,2-s2.0-80052833586
"Wybraniec, S., Stalica, P., Spórna, A., Mizrahi, Y.","Profiles of betacyanins in epidermal layers of grafted and light-stressed cacti studied by LC-DAD-ESI-MS/MS",2010,"Journal of Agricultural and Food Chemistry","58","9",,"5347","5354",,4,10.1021/jf100065w,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77952151217&partnerID=40&md5=f84bbe07ed63efb6467e20554129d9fe",Article,Scopus,2-s2.0-77952151217
"Weiss, I., Mizrahi, Y., Raveh, E.","Effect of elevated CO2 on vegetative and reproductive growth characteristics of the CAM plants Hylocereus undatus and Selenicereus megalanthus",2010,"Scientia Horticulturae","123","4",,"531","536",,9,10.1016/j.scienta.2009.11.002,"http://www.scopus.com/inward/record.url?eid=2-s2.0-73749084181&partnerID=40&md5=367ae06310fa62f4aaaf4a7061a2aabb",Article,Scopus,2-s2.0-73749084181
"Wybraniec, S., Stalica, P., Jerz, G., Klose, B., Gebers, N., Winterhalter, P., Spórna, A., Szaleniec, M., Mizrahi, Y.","Separation of polar betalain pigments from cacti fruits of Hylocereus polyrhizus by ion-pair high-speed countercurrent chromatography",2009,"Journal of Chromatography A","1216","41",,"6890","6899",,18,10.1016/j.chroma.2009.08.035,"http://www.scopus.com/inward/record.url?eid=2-s2.0-70249118907&partnerID=40&md5=9d7f6bb919ccdd641b0e8780d17ba50a",Article,Scopus,2-s2.0-70249118907
"Weiss, I., Mizrahi, Y., Raveh, E.","Synergistic effects of elevated CO2 and fertilization on net CO2 uptake and growth of the CAM plant hylocereus undatus",2009,"Journal of the American Society for Horticultural Science","134","3",,"364","371",,1,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-69549084669&partnerID=40&md5=79212f8890939294ca05790d25a0d5f4",Article,Scopus,2-s2.0-69549084669
"Weiss, I., Mizrahi, Y., Raveh, E.","Chamber response time: A neglected issue in gas exchange measurements",2009,"Photosynthetica","47","1",,"121","124",,4,10.1007/s11099-009-0018-3,"http://www.scopus.com/inward/record.url?eid=2-s2.0-66149088075&partnerID=40&md5=7be5c84a62bb4f3aab4034786c0fd99f",Article,Scopus,2-s2.0-66149088075
"Ben-Asher, J., Mizrahi, Y., Nobel, P.S.","Transpiration, stem conductance and CO2 exchange of Hylocereus undatus (A. Pitahaya)",2009,"Acta Horticulturae","811",,,"375","382",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-70350045057&partnerID=40&md5=615e8c3b76c3df6df13dea88b8616d83",Article,Scopus,2-s2.0-70350045057
"Hillman, Z., Mizrahi, Y., Beit-Yannai, E.","Evaluation of valuable nutrients in selected genotypes of marula (Sclerocarya birrea ssp. caffra)",2008,"Scientia Horticulturae","117","4",,"321","328",,11,10.1016/j.scienta.2008.05.008,"http://www.scopus.com/inward/record.url?eid=2-s2.0-48949115117&partnerID=40&md5=be196b36c6e7d704d029163befd1a410",Article,Scopus,2-s2.0-48949115117
"Wybraniec, S., Nowak-Wydra, B., Mitka, K., Kowalski, P., Mizrahi, Y.","Minor betalains in fruits of Hylocereus species",2007,"Phytochemistry","68","2",,"251","259",,28,10.1016/j.phytochem.2006.10.002,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33845878821&partnerID=40&md5=e6ab9ac152e540caae5b00d9fb57696f",Article,Scopus,2-s2.0-33845878821
"Ben-Asher, J., Nobel, P.S., Yossov, E., Mizrahi, Y.","Net CO2 uptake rates for Hylocereus undatus and Selenicereus megalanthus under field conditions: Drought influence and a novel method for analyzing temperature dependence",2006,"Photosynthetica","44","2",,"181","186",,9,10.1007/s11099-006-0004-y,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33646476285&partnerID=40&md5=27cbe136fab29c90d28aae6d5fde6260",Article,Scopus,2-s2.0-33646476285
"Khaimov, A., Mizrahi, Y.","Effects of day-length, radiation, flower thinning and growth regulators on flowering of the vine cacti Hylocereus undatus and Selenicereus megalanthus",2006,"Journal of Horticultural Science and Biotechnology","81","3",,"465","470",,6,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33744797367&partnerID=40&md5=d34a528b2458befcf03735d8ead0d2f9",Article,Scopus,2-s2.0-33744797367
"Wybraniec, S., Nowak-Wydra, B., Mizrahi, Y.","1H and 13C NMR spectroscopic structural elucidation of new decarboxylated betacyanins",2006,"Tetrahedron Letters","47","11",,"1725","1728",,21,10.1016/j.tetlet.2006.01.046,"http://www.scopus.com/inward/record.url?eid=2-s2.0-32244446485&partnerID=40&md5=1b86d15c2a703bab4a0b9c1c1b88ea56",Article,Scopus,2-s2.0-32244446485
"Dag, A., Mizrahi, Y.","Effect of pollination method on fruit set and fruit characteristics in the vine cactus Selenicereus megalanthus (""yellow pitaya"")",2005,"Journal of Horticultural Science and Biotechnology","80","5",,"618","622",,19,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-29144507200&partnerID=40&md5=9095bf43ffe9591cea0bc00efaf870fe",Article,Scopus,2-s2.0-29144507200
